Order_ID,Order_Date,Customer_Region,City,Product_Category,Product_Sub_Category,Order_Channel,Order_Value,Quantity,Payment_Mode,Warehouse_Location,Dispatch_Date,Delivery_Date,Delivery_Status,Delay_Days,Inventory_Availability,Return_Flag,Return_Reason
ORD109742,13-01-2024,VIC,Hyderabad,Beauty,Premium,Web,15989,2,UPI,WH-Melbourne,13-01-2024,16-01-2024,On-time,0,Yes,Yes,Late Delivery
ORD109743,04-08-2024,North India,Bangalore,Sports,Standard,Web,45429,3,COD,WH-Delhi,05-08-2024,10-08-2024,On-time,0,Yes,Yes,Wrong Item
ORD109744,17-11-2024,South India,Brisbane,Home & Kitchen,Budget,App,48203,4,Card,WH-Sydney,19-11-2024,21-11-2024,On-time,0,Yes,No,NA
ORD109745,12-07-2024,QLD,Mumbai,Electronics,Budget,Web,39145,2,UPI,WH-Delhi,14-07-2024,16-07-2024,On-time,0,Yes,No,NA
ORD109746,23-05-2024,North India,Kolkata,Fashion,Standard,App,44074,2,UPI,WH-Sydney,23-05-2024,25-05-2024,On-time,0,Yes,No,NA
ORD109747,13-03-2024,QLD,Brisbane,Beauty,Budget,Web,19790,4,UPI,WH-Mumbai,13-03-2024,19-03-2024,On-time,0,Yes,No,NA
ORD109748,04-06-2024,VIC,Sydney,Fashion,Standard,Web,25571,4,Wallet,WH-Bangalore,06-06-2024,11-06-2024,On-time,0,Yes,No,NA
ORD109749,17-03-2024,West India,Hyderabad,Fashion,Premium,Web,23406,3,Wallet,WH-Bangalore,19-03-2024,21-03-2024,On-time,0,Yes,No,NA
ORD109750,17-06-2024,QLD,Mumbai,Home & Kitchen,Budget,Web,21335,2,COD,WH-Mumbai,17-06-2024,20-06-2024,Delayed,3,Yes,No,NA
ORD109751,13-10-2024,QLD,Mumbai,Beauty,Budget,Web,16255,2,UPI,WH-Melbourne,13-10-2024,20-10-2024,On-time,0,Yes,No,NA
ORD109752,25-03-2024,South India,Chennai,Fashion,Budget,App,21417,3,COD,WH-Sydney,27-03-2024,29-03-2024,On-time,0,Yes,No,NA
ORD109753,30-06-2024,VIC,Mumbai,Grocery,Premium,Web,37327,1,Card,WH-Delhi,01-07-2024,08-07-2024,On-time,0,Yes,No,NA
ORD109754,10-11-2024,South India,Melbourne,Electronics,Budget,Web,42287,4,COD,WH-Bangalore,10-11-2024,14-11-2024,On-time,0,Yes,No,NA
ORD109755,23-10-2024,VIC,Sydney,Sports,Standard,App,40423,3,Wallet,WH-Delhi,23-10-2024,28-10-2024,On-time,0,Yes,No,NA
ORD109756,21-04-2024,VIC,Sydney,Home & Kitchen,Budget,Web,37409,4,UPI,WH-Delhi,21-04-2024,26-04-2024,On-time,0,Yes,No,NA
ORD109757,17-08-2024,NSW,Bangalore,Beauty,Standard,App,21588,3,Wallet,WH-Delhi,19-08-2024,24-08-2024,On-time,0,Yes,No,NA
ORD109758,05-04-2024,NSW,Sydney,Beauty,Budget,App,4644,3,Card,WH-Melbourne,07-04-2024,12-04-2024,Delayed,3,Yes,No,NA
ORD109759,16-06-2024,NSW,Melbourne,Home & Kitchen,Standard,App,19051,2,Wallet,WH-Bangalore,18-06-2024,19-06-2024,Delayed,1,Yes,Yes,No Issue
ORD109760,04-06-2024,West India,Hyderabad,Fashion,Premium,App,45189,4,UPI,WH-Delhi,04-06-2024,06-06-2024,Cancelled,0,No,Yes,No Issue
ORD109761,14-04-2024,West India,Delhi,Home & Kitchen,Budget,App,49471,3,Wallet,WH-Delhi,14-04-2024,18-04-2024,On-time,0,Yes,Yes,Damaged
ORD109762,11-07-2024,VIC,Delhi,Beauty,Premium,App,45292,2,UPI,WH-Bangalore,12-07-2024,16-07-2024,On-time,0,Yes,Yes,No Issue
ORD109763,25-11-2024,East India,Chennai,Grocery,Premium,App,36413,3,COD,WH-Delhi,27-11-2024,03-12-2024,Delayed,1,Yes,Yes,No Issue
ORD109764,11-05-2024,South India,Mumbai,Fashion,Budget,App,32651,4,UPI,WH-Sydney,13-05-2024,20-05-2024,Delayed,1,Yes,No,NA
ORD109765,20-12-2024,NSW,Sydney,Sports,Budget,App,15108,3,COD,WH-Bangalore,20-12-2024,25-12-2024,On-time,0,Yes,Yes,No Issue
ORD109766,17-05-2024,South India,Bangalore,Home & Kitchen,Standard,App,42483,2,Card,WH-Delhi,17-05-2024,21-05-2024,Delayed,4,Yes,No,NA
ORD109767,26-11-2024,QLD,Chennai,Beauty,Budget,App,48621,2,Card,WH-Melbourne,27-11-2024,29-11-2024,Delayed,4,Yes,No,NA
ORD109768,26-09-2024,VIC,Brisbane,Sports,Budget,App,24158,1,Wallet,WH-Sydney,26-09-2024,29-09-2024,Cancelled,0,Yes,No,NA
ORD109769,07-02-2024,North India,Mumbai,Beauty,Standard,Web,47443,4,Card,WH-Mumbai,07-02-2024,11-02-2024,On-time,0,Yes,No,NA
ORD109770,14-02-2024,VIC,Melbourne,Beauty,Standard,Web,31564,1,UPI,WH-Melbourne,14-02-2024,20-02-2024,Delayed,3,Yes,No,NA
ORD109771,11-06-2024,West India,Delhi,Grocery,Budget,Web,9511,2,Wallet,WH-Mumbai,12-06-2024,13-06-2024,On-time,0,Yes,No,NA
ORD109772,26-11-2024,East India,Bangalore,Fashion,Budget,App,26682,1,Wallet,WH-Mumbai,27-11-2024,02-12-2024,Delayed,5,Yes,Yes,Late Delivery
ORD109773,09-09-2024,North India,Chennai,Home & Kitchen,Budget,App,26768,4,COD,WH-Delhi,10-09-2024,13-09-2024,On-time,0,Yes,No,NA
ORD109774,17-06-2024,South India,Kolkata,Fashion,Premium,Web,34630,2,UPI,WH-Sydney,18-06-2024,24-06-2024,Delayed,2,Yes,No,NA
ORD109775,11-10-2024,West India,Delhi,Beauty,Premium,App,33726,1,UPI,WH-Delhi,12-10-2024,19-10-2024,On-time,0,Yes,No,NA
ORD109776,30-09-2024,NSW,Melbourne,Grocery,Budget,App,21669,1,COD,WH-Melbourne,02-10-2024,05-10-2024,On-time,0,Yes,No,NA
ORD109777,20-01-2024,North India,Mumbai,Sports,Standard,Web,47978,2,UPI,WH-Mumbai,20-01-2024,25-01-2024,On-time,0,Yes,No,NA
ORD109778,26-08-2024,West India,Hyderabad,Grocery,Budget,App,23938,3,Card,WH-Delhi,27-08-2024,01-09-2024,On-time,0,No,No,NA
ORD109779,26-09-2024,South India,Kolkata,Beauty,Budget,Web,4242,2,COD,WH-Melbourne,27-09-2024,01-10-2024,On-time,0,Yes,No,NA
ORD109780,05-11-2024,VIC,Melbourne,Fashion,Premium,Web,36395,1,Card,WH-Melbourne,06-11-2024,13-11-2024,Delayed,2,Yes,No,NA
ORD109781,31-01-2024,South India,Bangalore,Sports,Budget,App,18926,4,UPI,WH-Mumbai,01-02-2024,06-02-2024,Delayed,4,Yes,No,NA
ORD109782,09-11-2024,North India,Brisbane,Fashion,Budget,App,49891,1,Wallet,WH-Delhi,09-11-2024,10-11-2024,On-time,0,Yes,Yes,Late Delivery
ORD109783,13-04-2024,North India,Hyderabad,Grocery,Premium,App,16134,2,UPI,WH-Sydney,13-04-2024,15-04-2024,Delayed,2,Yes,No,NA
ORD109784,18-06-2024,VIC,Melbourne,Sports,Premium,Web,5433,1,Card,WH-Melbourne,20-06-2024,23-06-2024,On-time,0,No,No,NA
ORD109785,04-07-2024,North India,Chennai,Electronics,Standard,App,44431,2,Wallet,WH-Delhi,04-07-2024,09-07-2024,Delayed,5,Yes,No,NA
ORD109786,07-05-2024,East India,Brisbane,Grocery,Standard,App,32649,1,UPI,WH-Sydney,08-05-2024,12-05-2024,On-time,0,Yes,No,NA
ORD109787,28-07-2024,NSW,Melbourne,Sports,Standard,App,38031,1,UPI,WH-Mumbai,29-07-2024,03-08-2024,Cancelled,0,Yes,No,NA
ORD109788,07-10-2024,West India,Hyderabad,Grocery,Budget,Web,4163,3,Wallet,WH-Sydney,08-10-2024,09-10-2024,Cancelled,0,Yes,No,NA
ORD109789,09-09-2024,VIC,Bangalore,Home & Kitchen,Standard,App,9829,2,COD,WH-Mumbai,10-09-2024,15-09-2024,On-time,0,No,No,NA
ORD109790,19-01-2024,South India,Delhi,Grocery,Premium,App,40980,3,COD,WH-Melbourne,19-01-2024,20-01-2024,On-time,0,No,No,NA
ORD109791,18-07-2024,South India,Hyderabad,Electronics,Standard,Web,27237,3,Card,WH-Bangalore,18-07-2024,23-07-2024,On-time,0,Yes,Yes,Damaged
ORD109792,07-08-2024,NSW,Hyderabad,Sports,Budget,App,1500,1,Wallet,WH-Bangalore,09-08-2024,16-08-2024,On-time,0,Yes,No,NA
ORD109793,15-05-2024,North India,Chennai,Sports,Budget,App,47520,2,UPI,WH-Melbourne,15-05-2024,17-05-2024,On-time,0,Yes,No,NA
ORD109794,10-08-2024,North India,Melbourne,Grocery,Standard,Web,18339,4,Card,WH-Sydney,11-08-2024,15-08-2024,Delayed,3,Yes,No,NA
ORD109795,03-01-2024,South India,Bangalore,Fashion,Budget,App,22505,1,Wallet,WH-Bangalore,04-01-2024,10-01-2024,On-time,0,Yes,Yes,Late Delivery
ORD109796,23-08-2024,NSW,Brisbane,Home & Kitchen,Budget,App,10086,2,UPI,WH-Mumbai,23-08-2024,30-08-2024,Cancelled,0,Yes,No,NA
ORD109797,07-12-2024,South India,Bangalore,Home & Kitchen,Budget,App,6194,3,COD,WH-Melbourne,09-12-2024,10-12-2024,On-time,0,No,No,NA
ORD109798,15-08-2024,North India,Chennai,Grocery,Standard,Web,26637,1,COD,WH-Delhi,17-08-2024,22-08-2024,On-time,0,Yes,No,NA
ORD109799,21-05-2024,VIC,Kolkata,Home & Kitchen,Budget,Web,12532,4,UPI,WH-Bangalore,21-05-2024,24-05-2024,Cancelled,0,Yes,No,NA
ORD109800,09-01-2024,West India,Brisbane,Home & Kitchen,Standard,Web,10161,1,COD,WH-Sydney,09-01-2024,10-01-2024,On-time,0,Yes,No,NA
ORD109801,08-07-2024,North India,Mumbai,Grocery,Standard,Web,37968,3,COD,WH-Melbourne,08-07-2024,10-07-2024,On-time,0,Yes,No,NA
ORD109802,15-12-2024,VIC,Mumbai,Electronics,Budget,App,21179,3,UPI,WH-Bangalore,16-12-2024,18-12-2024,On-time,0,Yes,Yes,Wrong Item
ORD109803,13-06-2024,West India,Mumbai,Sports,Standard,Web,30557,2,COD,WH-Bangalore,13-06-2024,16-06-2024,On-time,0,Yes,Yes,Wrong Item
ORD109804,18-05-2024,QLD,Hyderabad,Grocery,Standard,App,47478,4,UPI,WH-Melbourne,18-05-2024,23-05-2024,Delayed,2,Yes,Yes,Late Delivery
ORD109805,02-10-2024,East India,Kolkata,Fashion,Budget,App,15552,1,Wallet,WH-Delhi,04-10-2024,09-10-2024,On-time,0,Yes,Yes,No Issue
ORD109806,17-10-2024,NSW,Bangalore,Beauty,Budget,App,12871,3,Card,WH-Melbourne,19-10-2024,24-10-2024,On-time,0,No,No,NA
ORD109807,22-02-2024,VIC,Bangalore,Electronics,Standard,App,41054,2,Wallet,WH-Delhi,23-02-2024,28-02-2024,On-time,0,Yes,Yes,Late Delivery
ORD109808,23-06-2024,East India,Mumbai,Grocery,Premium,Web,5866,4,UPI,WH-Melbourne,25-06-2024,01-07-2024,Delayed,1,Yes,No,NA
ORD109809,19-04-2024,North India,Kolkata,Electronics,Premium,App,2407,4,Card,WH-Mumbai,21-04-2024,27-04-2024,Delayed,1,Yes,No,NA
ORD109810,21-07-2024,QLD,Delhi,Beauty,Premium,Web,4088,2,Wallet,WH-Mumbai,21-07-2024,26-07-2024,On-time,0,Yes,No,NA
ORD109811,15-05-2024,NSW,Brisbane,Home & Kitchen,Premium,Web,27391,3,UPI,WH-Melbourne,17-05-2024,24-05-2024,On-time,0,Yes,No,NA
ORD109812,04-01-2024,VIC,Chennai,Home & Kitchen,Standard,Web,8483,4,UPI,WH-Delhi,06-01-2024,09-01-2024,On-time,0,No,No,NA
ORD109813,03-06-2024,QLD,Mumbai,Beauty,Budget,App,32257,1,Wallet,WH-Bangalore,05-06-2024,11-06-2024,On-time,0,Yes,No,NA
ORD109814,20-06-2024,North India,Kolkata,Home & Kitchen,Premium,Web,32040,3,UPI,WH-Melbourne,22-06-2024,29-06-2024,Cancelled,0,Yes,Yes,Wrong Item
ORD109815,23-12-2024,NSW,Hyderabad,Electronics,Budget,App,10957,3,UPI,WH-Bangalore,25-12-2024,31-12-2024,Delayed,4,Yes,No,NA
ORD109816,16-02-2024,NSW,Bangalore,Home & Kitchen,Premium,App,15825,2,Wallet,WH-Melbourne,18-02-2024,20-02-2024,Delayed,3,Yes,No,NA
ORD109817,03-04-2024,North India,Bangalore,Beauty,Premium,Web,18141,4,UPI,WH-Sydney,05-04-2024,08-04-2024,Delayed,1,Yes,No,NA
ORD109818,17-02-2024,North India,Hyderabad,Beauty,Premium,App,47648,2,Wallet,WH-Delhi,19-02-2024,23-02-2024,On-time,0,Yes,No,NA
ORD109819,27-08-2024,QLD,Chennai,Sports,Budget,Web,2707,4,Card,WH-Sydney,28-08-2024,01-09-2024,On-time,0,No,No,NA
ORD109820,12-12-2024,QLD,Hyderabad,Beauty,Budget,App,13969,2,COD,WH-Sydney,12-12-2024,13-12-2024,Delayed,5,Yes,No,NA
ORD109821,31-07-2024,VIC,Mumbai,Fashion,Premium,App,9471,3,UPI,WH-Delhi,02-08-2024,07-08-2024,Delayed,5,Yes,Yes,Late Delivery
ORD109822,05-12-2024,NSW,Delhi,Electronics,Budget,App,7767,2,Card,WH-Melbourne,05-12-2024,07-12-2024,Delayed,4,Yes,No,NA
ORD109823,19-11-2024,VIC,Hyderabad,Beauty,Premium,App,28230,3,Card,WH-Delhi,21-11-2024,22-11-2024,On-time,0,Yes,Yes,Late Delivery
ORD109824,18-05-2024,QLD,Delhi,Sports,Standard,Web,1055,3,UPI,WH-Delhi,19-05-2024,25-05-2024,On-time,0,Yes,Yes,Damaged
ORD109825,23-07-2024,NSW,Bangalore,Electronics,Budget,Web,41428,2,Wallet,WH-Mumbai,25-07-2024,29-07-2024,On-time,0,Yes,No,NA
ORD109826,13-03-2024,VIC,Melbourne,Sports,Premium,Web,40093,4,UPI,WH-Mumbai,14-03-2024,15-03-2024,On-time,0,No,Yes,Damaged
ORD109827,04-01-2024,North India,Melbourne,Fashion,Standard,App,3592,3,Wallet,WH-Bangalore,06-01-2024,12-01-2024,On-time,0,Yes,No,NA
ORD109828,16-03-2024,North India,Brisbane,Electronics,Standard,App,34541,2,UPI,WH-Delhi,18-03-2024,22-03-2024,On-time,0,Yes,No,NA
ORD109829,24-11-2024,South India,Delhi,Grocery,Premium,App,1712,3,Card,WH-Sydney,24-11-2024,28-11-2024,Cancelled,0,Yes,No,NA
ORD109830,17-03-2024,QLD,Chennai,Fashion,Standard,Web,30517,3,UPI,WH-Sydney,19-03-2024,22-03-2024,On-time,0,No,Yes,No Issue
ORD109831,30-10-2024,VIC,Kolkata,Fashion,Standard,Web,26968,2,UPI,WH-Mumbai,01-11-2024,02-11-2024,Cancelled,0,Yes,Yes,No Issue
ORD109832,12-09-2024,South India,Sydney,Home & Kitchen,Premium,Web,42253,3,COD,WH-Delhi,13-09-2024,17-09-2024,Cancelled,0,Yes,No,NA
ORD109833,11-04-2024,South India,Hyderabad,Beauty,Standard,Web,3219,3,Card,WH-Melbourne,11-04-2024,13-04-2024,On-time,0,Yes,Yes,Late Delivery
ORD109834,15-04-2024,East India,Sydney,Fashion,Standard,Web,29390,2,UPI,WH-Mumbai,17-04-2024,21-04-2024,Delayed,5,Yes,No,NA
ORD109835,28-11-2024,NSW,Melbourne,Electronics,Premium,App,28164,1,Card,WH-Mumbai,28-11-2024,05-12-2024,Cancelled,0,Yes,No,NA
ORD109836,08-02-2024,West India,Kolkata,Grocery,Premium,Web,23543,2,Wallet,WH-Sydney,08-02-2024,15-02-2024,On-time,0,Yes,No,NA
ORD109837,09-11-2024,East India,Chennai,Electronics,Standard,App,34330,4,UPI,WH-Melbourne,11-11-2024,18-11-2024,On-time,0,Yes,No,NA
ORD109838,01-10-2024,QLD,Delhi,Electronics,Budget,Web,16642,1,UPI,WH-Melbourne,03-10-2024,06-10-2024,Delayed,3,Yes,No,NA
ORD109839,28-03-2024,NSW,Hyderabad,Grocery,Premium,App,26900,3,Card,WH-Sydney,30-03-2024,31-03-2024,On-time,0,Yes,No,NA
ORD109840,29-07-2024,West India,Chennai,Sports,Budget,App,33968,4,Card,WH-Sydney,31-07-2024,04-08-2024,On-time,0,Yes,No,NA
ORD109841,17-03-2024,South India,Hyderabad,Home & Kitchen,Premium,Web,6989,1,Card,WH-Sydney,19-03-2024,24-03-2024,On-time,0,Yes,Yes,No Issue
ORD109842,17-03-2024,West India,Chennai,Beauty,Budget,App,41762,2,Card,WH-Melbourne,17-03-2024,22-03-2024,Delayed,1,Yes,No,NA
ORD109843,28-01-2024,North India,Brisbane,Fashion,Premium,App,5749,3,COD,WH-Melbourne,29-01-2024,02-02-2024,On-time,0,Yes,Yes,Late Delivery
ORD109844,01-09-2024,QLD,Bangalore,Beauty,Standard,App,23495,1,Card,WH-Mumbai,01-09-2024,02-09-2024,On-time,0,Yes,No,NA
ORD109845,06-03-2024,North India,Bangalore,Home & Kitchen,Standard,App,29517,2,UPI,WH-Bangalore,08-03-2024,14-03-2024,Delayed,2,Yes,No,NA
ORD109846,22-09-2024,VIC,Sydney,Sports,Budget,App,40245,1,UPI,WH-Mumbai,22-09-2024,25-09-2024,On-time,0,Yes,No,NA
ORD109847,23-07-2024,NSW,Mumbai,Grocery,Budget,App,32691,2,Wallet,WH-Delhi,24-07-2024,26-07-2024,On-time,0,Yes,No,NA
ORD109848,27-02-2024,East India,Brisbane,Beauty,Premium,App,23221,4,Card,WH-Bangalore,27-02-2024,04-03-2024,On-time,0,No,No,NA
ORD109849,19-07-2024,QLD,Melbourne,Electronics,Premium,App,3491,4,Card,WH-Melbourne,21-07-2024,22-07-2024,On-time,0,Yes,No,NA
ORD109850,12-08-2024,South India,Kolkata,Fashion,Budget,App,31556,3,Card,WH-Mumbai,14-08-2024,21-08-2024,On-time,0,Yes,No,NA
ORD109851,21-05-2024,QLD,Brisbane,Fashion,Budget,Web,20741,2,Card,WH-Melbourne,23-05-2024,26-05-2024,On-time,0,Yes,Yes,Wrong Item
ORD109852,24-03-2024,NSW,Bangalore,Sports,Standard,Web,9894,1,Card,WH-Bangalore,25-03-2024,01-04-2024,On-time,0,Yes,No,NA
ORD109853,22-05-2024,South India,Chennai,Home & Kitchen,Budget,App,6371,3,UPI,WH-Melbourne,24-05-2024,28-05-2024,Delayed,5,Yes,Yes,Late Delivery
ORD109854,17-12-2024,North India,Sydney,Home & Kitchen,Standard,Web,3191,3,COD,WH-Mumbai,19-12-2024,21-12-2024,On-time,0,Yes,No,NA
ORD109855,02-02-2024,QLD,Delhi,Grocery,Budget,App,14996,2,Wallet,WH-Bangalore,04-02-2024,05-02-2024,Delayed,4,Yes,No,NA
ORD109856,31-05-2024,East India,Delhi,Home & Kitchen,Standard,Web,5002,4,Card,WH-Mumbai,02-06-2024,06-06-2024,On-time,0,Yes,No,NA
ORD109857,06-06-2024,East India,Delhi,Beauty,Standard,Web,1704,3,Card,WH-Mumbai,06-06-2024,08-06-2024,Cancelled,0,Yes,No,NA
ORD109858,20-05-2024,North India,Melbourne,Fashion,Standard,Web,18176,1,Card,WH-Melbourne,22-05-2024,26-05-2024,On-time,0,No,No,NA
ORD109859,07-09-2024,West India,Kolkata,Grocery,Premium,Web,12252,3,Card,WH-Bangalore,07-09-2024,12-09-2024,Delayed,2,Yes,No,NA
ORD109860,29-10-2024,East India,Bangalore,Home & Kitchen,Standard,Web,46049,2,COD,WH-Melbourne,30-10-2024,05-11-2024,On-time,0,Yes,No,NA
ORD109861,21-04-2024,West India,Sydney,Electronics,Budget,App,19122,4,COD,WH-Bangalore,21-04-2024,26-04-2024,On-time,0,No,No,NA
ORD109862,23-05-2024,South India,Kolkata,Fashion,Budget,App,30555,2,UPI,WH-Delhi,23-05-2024,26-05-2024,On-time,0,Yes,No,NA
ORD109863,27-07-2024,East India,Hyderabad,Grocery,Budget,App,33821,3,Wallet,WH-Delhi,27-07-2024,29-07-2024,On-time,0,Yes,No,NA
ORD109864,11-08-2024,VIC,Bangalore,Fashion,Premium,App,30290,1,Card,WH-Bangalore,11-08-2024,16-08-2024,Cancelled,0,Yes,No,NA
ORD109865,12-02-2024,North India,Chennai,Beauty,Standard,App,47180,3,Card,WH-Melbourne,12-02-2024,19-02-2024,On-time,0,No,No,NA
ORD109866,20-09-2024,QLD,Delhi,Sports,Premium,App,16480,3,UPI,WH-Sydney,20-09-2024,24-09-2024,On-time,0,Yes,No,NA
ORD109867,31-08-2024,West India,Brisbane,Home & Kitchen,Standard,Web,11484,4,Wallet,WH-Bangalore,01-09-2024,04-09-2024,On-time,0,Yes,No,NA
ORD109868,03-01-2024,VIC,Hyderabad,Sports,Budget,App,37201,2,Wallet,WH-Mumbai,05-01-2024,10-01-2024,On-time,0,Yes,No,NA
ORD109869,04-05-2024,South India,Mumbai,Home & Kitchen,Standard,App,14856,4,UPI,WH-Delhi,05-05-2024,12-05-2024,On-time,0,Yes,No,NA
ORD109870,24-09-2024,South India,Brisbane,Home & Kitchen,Premium,Web,40387,3,Card,WH-Bangalore,24-09-2024,27-09-2024,On-time,0,Yes,No,NA
ORD109871,24-03-2024,East India,Sydney,Electronics,Premium,Web,35682,1,COD,WH-Bangalore,24-03-2024,30-03-2024,On-time,0,Yes,No,NA
ORD109872,16-01-2024,East India,Melbourne,Beauty,Premium,Web,15545,1,UPI,WH-Bangalore,16-01-2024,18-01-2024,Delayed,4,Yes,Yes,Wrong Item
ORD109873,29-11-2024,VIC,Bangalore,Electronics,Premium,Web,11293,4,Card,WH-Mumbai,30-11-2024,05-12-2024,On-time,0,Yes,No,NA
ORD109874,28-02-2024,NSW,Sydney,Beauty,Budget,App,39099,1,Card,WH-Melbourne,28-02-2024,04-03-2024,Cancelled,0,Yes,No,NA
ORD109875,25-06-2024,NSW,Delhi,Beauty,Premium,App,6004,1,Card,WH-Sydney,26-06-2024,27-06-2024,Delayed,1,Yes,No,NA
ORD109876,03-03-2024,East India,Kolkata,Beauty,Premium,Web,28480,1,UPI,WH-Mumbai,03-03-2024,10-03-2024,On-time,0,No,No,NA
ORD109877,18-02-2024,NSW,Kolkata,Home & Kitchen,Premium,App,2189,3,UPI,WH-Sydney,18-02-2024,19-02-2024,On-time,0,No,Yes,Wrong Item
ORD109878,02-11-2024,North India,Kolkata,Home & Kitchen,Budget,App,25027,1,UPI,WH-Delhi,03-11-2024,05-11-2024,Delayed,2,Yes,No,NA
ORD109879,02-09-2024,VIC,Bangalore,Home & Kitchen,Standard,App,4452,4,Card,WH-Sydney,03-09-2024,10-09-2024,On-time,0,Yes,No,NA
ORD109880,15-10-2024,North India,Kolkata,Electronics,Budget,Web,39450,1,UPI,WH-Sydney,16-10-2024,18-10-2024,On-time,0,Yes,No,NA
ORD109881,12-10-2024,NSW,Bangalore,Grocery,Budget,Web,47650,3,Card,WH-Delhi,13-10-2024,19-10-2024,Delayed,1,Yes,Yes,Damaged
ORD109882,27-11-2024,East India,Brisbane,Sports,Budget,Web,10027,3,COD,WH-Mumbai,27-11-2024,03-12-2024,Cancelled,0,No,No,NA
ORD109883,15-01-2024,North India,Sydney,Beauty,Standard,App,12772,1,COD,WH-Mumbai,15-01-2024,22-01-2024,On-time,0,No,No,NA
ORD109884,03-12-2024,South India,Chennai,Electronics,Premium,Web,22986,4,COD,WH-Delhi,05-12-2024,06-12-2024,On-time,0,Yes,No,NA
ORD109885,11-09-2024,QLD,Bangalore,Home & Kitchen,Budget,Web,47307,1,Wallet,WH-Mumbai,11-09-2024,16-09-2024,On-time,0,Yes,No,NA
ORD109886,01-04-2024,East India,Kolkata,Sports,Premium,Web,10849,2,Wallet,WH-Melbourne,01-04-2024,07-04-2024,On-time,0,No,No,NA
ORD109887,05-10-2024,VIC,Brisbane,Home & Kitchen,Premium,App,15008,4,UPI,WH-Sydney,05-10-2024,08-10-2024,On-time,0,Yes,No,NA
ORD109888,24-07-2024,West India,Bangalore,Grocery,Standard,Web,18228,4,Wallet,WH-Mumbai,24-07-2024,31-07-2024,On-time,0,Yes,No,NA
ORD109889,03-04-2024,West India,Melbourne,Home & Kitchen,Standard,Web,11255,4,Card,WH-Sydney,03-04-2024,05-04-2024,On-time,0,Yes,No,NA
ORD109890,12-08-2024,East India,Kolkata,Beauty,Budget,App,2480,4,Wallet,WH-Mumbai,14-08-2024,15-08-2024,On-time,0,Yes,No,NA
ORD109891,27-10-2024,NSW,Chennai,Fashion,Standard,App,41520,4,UPI,WH-Sydney,28-10-2024,31-10-2024,Cancelled,0,Yes,No,NA
ORD109892,13-11-2024,North India,Hyderabad,Sports,Standard,App,24924,1,COD,WH-Delhi,13-11-2024,14-11-2024,On-time,0,Yes,No,NA
ORD109893,17-07-2024,North India,Bangalore,Home & Kitchen,Standard,App,16006,1,Card,WH-Delhi,17-07-2024,21-07-2024,On-time,0,Yes,No,NA
ORD109894,27-09-2024,East India,Mumbai,Grocery,Premium,App,36681,4,COD,WH-Delhi,28-09-2024,03-10-2024,Delayed,4,Yes,No,NA
ORD109895,21-08-2024,South India,Brisbane,Sports,Standard,Web,2391,4,Card,WH-Melbourne,22-08-2024,25-08-2024,Cancelled,0,Yes,No,NA
ORD109896,15-02-2024,VIC,Bangalore,Fashion,Budget,Web,31878,2,UPI,WH-Melbourne,17-02-2024,18-02-2024,On-time,0,Yes,No,NA
ORD109897,04-03-2024,NSW,Kolkata,Sports,Standard,Web,8242,3,Card,WH-Delhi,06-03-2024,09-03-2024,Cancelled,0,Yes,No,NA
ORD109898,17-08-2024,South India,Hyderabad,Beauty,Budget,App,20240,3,Wallet,WH-Sydney,19-08-2024,25-08-2024,On-time,0,No,No,NA
ORD109899,05-09-2024,East India,Melbourne,Beauty,Budget,App,31180,4,COD,WH-Delhi,06-09-2024,10-09-2024,On-time,0,Yes,No,NA
ORD109900,02-09-2024,East India,Hyderabad,Beauty,Standard,App,24307,4,Card,WH-Delhi,02-09-2024,09-09-2024,Delayed,4,Yes,No,NA
ORD109901,15-03-2024,South India,Melbourne,Grocery,Premium,App,38410,3,Wallet,WH-Bangalore,16-03-2024,20-03-2024,On-time,0,Yes,Yes,Damaged
ORD109902,05-06-2024,West India,Hyderabad,Fashion,Budget,App,34036,1,Card,WH-Melbourne,05-06-2024,10-06-2024,On-time,0,Yes,No,NA
ORD109903,10-08-2024,East India,Kolkata,Beauty,Budget,Web,17968,2,Wallet,WH-Melbourne,11-08-2024,12-08-2024,On-time,0,Yes,No,NA
ORD109904,08-07-2024,VIC,Hyderabad,Home & Kitchen,Budget,Web,8898,2,Wallet,WH-Delhi,09-07-2024,10-07-2024,Delayed,1,Yes,No,NA
ORD109905,21-02-2024,QLD,Mumbai,Fashion,Standard,Web,38156,4,Wallet,WH-Delhi,22-02-2024,28-02-2024,On-time,0,Yes,No,NA
ORD109906,28-03-2024,NSW,Kolkata,Beauty,Budget,App,21856,1,COD,WH-Bangalore,29-03-2024,04-04-2024,On-time,0,Yes,No,NA
ORD109907,08-11-2024,South India,Sydney,Fashion,Standard,Web,16875,1,COD,WH-Bangalore,08-11-2024,09-11-2024,On-time,0,No,No,NA
ORD109908,04-12-2024,West India,Bangalore,Sports,Budget,App,26975,1,COD,WH-Melbourne,04-12-2024,06-12-2024,Delayed,4,Yes,No,NA
ORD109909,06-03-2024,South India,Bangalore,Home & Kitchen,Premium,App,13812,1,Wallet,WH-Melbourne,06-03-2024,13-03-2024,On-time,0,Yes,Yes,Damaged
ORD109910,29-05-2024,West India,Sydney,Electronics,Budget,Web,27400,4,COD,WH-Melbourne,29-05-2024,05-06-2024,Delayed,4,Yes,No,NA
